order_id,date,product,category,unit_price,quantity,customer_email,city
1111,2025-07-20,Headphones,Accessories,364.9633538786618,4,client@yahoo.com,Valencia
1112,2025-11-24,Smartphone, electro_NICA ,405.6813698341824,4,admin@outlook.com,Sevilla
1113,2025-09-25,Smartphone,Electronics,488.12855752992635,2,admin@outlook.com,Valencia
1114,2025-02-02,Smartphone, electro_NICA ,242.53973822410472,3,,Valencia
1115,2025-02-17,Smartphone,Electronics,835.4325630247728,5,user@gmail.com,Madrid
1116,2025-03-03,Headphones,Accessories,408.6324266118614,3,,Barcelona
1117,2025-08-04,Laptop,Accessories,,1,client@yahoo.com,Madrid
1118,2025-10-20,Keyboard,Accessories,337.85066446682504,2,,Madrid
1119,2025-04-09,Laptop,Accessories,554.3368095476819,5,client@yahoo.com,Bilbao
1120,2025-06-21,Laptop,Electronics,930.9317734963686,1,,Sevilla
1121,2025-12-26,Keyboard, electro_NICA ,1006.0182724407625,3,,Valencia
1122,2025-08-02,Smartphone, electro_NICA ,969.3192956662075,2,client@yahoo.com,Madrid
1123,2025-02-04,Headphones, electro_NICA ,753.0084215820266,5,client@yahoo.com,Madrid
1124,2025-08-15,Headphones, electro_NICA ,350.9044913687683,3,,Barcelona
1125,2025-04-11,Laptop,Office,887.1291428538857,5,client@yahoo.com,Barcelona
1126,2025-05-11,Keyboard, electro_NICA ,66.44709125571187,2,,Sevilla
1127,2025-09-14,Monitor,Office,961.8198406263291,2,user@gmail.com,Valencia
1128,2025-01-05,Smartphone,Accessories,940.6685255985581,3,admin@outlook.com,Madrid
1129,2025-08-06,Laptop,Office,810.601313548244,5,client@yahoo.com,Bilbao
1130,2025-09-12,Headphones, electro_NICA ,135.5520309829817,4,client@yahoo.com,Barcelona
1131,2025-12-25,Keyboard,Office,1196.8627759233912,1,,Madrid
1132,2025-10-10,Keyboard,Accessories,912.5628470331744,2,client@yahoo.com,Bilbao
1133,2025-07-26,Laptop,Electronics,887.0720605893137,5,user@gmail.com,Madrid
1134,2025-01-15,Monitor,Office,95.52926598458758,3,admin@outlook.com,Sevilla
1135,2025-12-12,Headphones, electro_NICA ,490.4720493560203,3,admin@outlook.com,Sevilla
1136,2025-02-11,Laptop,Electronics,121.6841395834381,2,client@yahoo.com,Bilbao
1137,2025-06-28,Monitor,Electronics,446.02366803466805,2,user@gmail.com,Barcelona
1138,2025-03-04,Keyboard,Electronics,,4,admin@outlook.com,Sevilla
1139,2025-12-18,Smartphone,Accessories,1057.069182260806,3,admin@outlook.com,Barcelona
1140,2025-08-19,Headphones,Electronics,353.8665249335063,5,user@gmail.com,Bilbao
1141,2025-08-29,Headphones,Accessories,755.6292899290839,1,admin@outlook.com,Bilbao
1142,2025-02-21,Monitor, electro_NICA ,214.28926836687066,1,,Madrid
1143,2025-04-06,Laptop,Accessories,437.6773511918244,4,user@gmail.com,Bilbao
1144,2025-08-10,Keyboard,Electronics,1137.7402207788725,5,admin@outlook.com,Madrid
1145,2025-08-19,Monitor, electro_NICA ,902.2162803876233,1,user@gmail.com,Barcelona
1146,2025-08-25,Smartphone,Accessories,664.0508017408627,1,client@yahoo.com,Madrid
1147,2025-05-23,Smartphone,Electronics,317.0022230042707,5,admin@outlook.com,Barcelona
1148,2025-06-20,Smartphone,Accessories,468.0521627197887,5,admin@outlook.com,Sevilla
1149,2025-01-29,Monitor,Accessories,204.8981339459671,2,,Barcelona
1150,2025-02-05,Keyboard,Office,437.09128785453186,1,,Valencia
1151,2025-01-13,Headphones, electro_NICA ,197.74673501888694,1,admin@outlook.com,Madrid
1152,2025-06-09,Laptop,Electronics,958.4622989531149,4,user@gmail.com,Sevilla
1153,2025-11-23,Headphones,Electronics,115.29572613190007,2,admin@outlook.com,Barcelona
1154,2025-07-06,Keyboard,Electronics,243.498466172384,2,,Bilbao
1155,2025-08-31,Headphones,Office,835.5767411412896,1,,Madrid
1156,2025-03-27,Monitor,Office,1084.969720656283,3,admin@outlook.com,Barcelona
1157,2025-10-11,Smartphone,Accessories,,3,user@gmail.com,Sevilla
1158,2025-03-07,Keyboard,Electronics,1006.5070417541166,5,admin@outlook.com,Bilbao
1159,2025-06-19,Keyboard, electro_NICA ,269.5366961121454,2,admin@outlook.com,Madrid
1160,2025-02-14,Headphones, electro_NICA ,357.1393172818187,1,user@gmail.com,Sevilla
1161,2025-03-03,Monitor,Electronics,1047.4877765382923,1,user@gmail.com,Bilbao
1162,2025-05-14,Headphones,Office,1069.4128983980509,1,user@gmail.com,Valencia
1163,2025-10-11,Headphones,Accessories,775.9707356677327,4,admin@outlook.com,Bilbao
1164,2025-01-28,Keyboard,Electronics,390.0964970405066,3,client@yahoo.com,Madrid
1165,2025-04-18,Headphones,Electronics,284.38686239425255,4,user@gmail.com,Valencia
1166,2025-02-13,Smartphone,Electronics,1025.6935851300407,1,admin@outlook.com,Barcelona
1167,2025-12-06,Headphones,Electronics,262.20089817071187,1,client@yahoo.com,Valencia
1168,2025-10-13,Smartphone,Accessories,800.9291338052521,2,,Valencia
1169,2025-11-27,Keyboard,Electronics,1162.184944426276,2,client@yahoo.com,Valencia
1170,2025-05-08,Monitor,Electronics,852.2438431497574,3,user@gmail.com,Bilbao
1171,2025-12-14,Smartphone,Accessories,324.0509695342251,5,user@gmail.com,Valencia
1172,2025-08-19,Monitor,Electronics,353.35696350384495,1,user@gmail.com,Valencia
1173,2025-07-09,Monitor,Office,129.61583499666838,2,,Barcelona
1174,2025-08-13,Smartphone,Accessories,829.7602381537583,3,user@gmail.com,Valencia
1175,2025-10-10,Keyboard,Accessories,631.7541041272832,4,user@gmail.com,Bilbao
1176,2025-05-01,Laptop, electro_NICA ,263.63660545267714,1,admin@outlook.com,Sevilla
1177,2025-04-26,Monitor,Electronics,,5,admin@outlook.com,Sevilla
1178,2025-08-21,Monitor,Accessories,30.648974625276075,3,,Bilbao
1179,2025-09-16,Keyboard,Electronics,1174.5348909458423,5,user@gmail.com,Bilbao
1180,2025-12-25,Keyboard,Office,997.0614589382991,1,admin@outlook.com,Valencia
1181,2025-07-17,Headphones,Office,485.12054162330327,3,user@gmail.com,Bilbao
1182,2025-05-17,Keyboard,Electronics,1136.386023937028,2,user@gmail.com,Valencia
1183,2025-11-14,Monitor,Accessories,819.0015282021938,5,client@yahoo.com,Madrid
1184,2025-06-14,Smartphone,Electronics,906.7257920408201,4,user@gmail.com,Barcelona
1185,2025-08-13,Laptop, electro_NICA ,822.3474898510136,4,client@yahoo.com,Barcelona
1186,2025-11-03,Headphones,Electronics,913.081621706063,5,admin@outlook.com,Barcelona
1187,2025-08-22,Smartphone,Office,221.70793519998045,1,user@gmail.com,Madrid
1188,2025-06-21,Laptop,Electronics,683.6296370910617,1,client@yahoo.com,Barcelona
1189,2025-06-01,Laptop,Accessories,1022.2640049583798,1,client@yahoo.com,Valencia
1190,2025-11-11,Laptop, electro_NICA ,43.060249084668875,4,admin@outlook.com,Sevilla
1191,2025-06-09,Smartphone,Office,,4,client@yahoo.com,Barcelona
1192,2025-04-06,Headphones,Electronics,309.85497540008515,2,user@gmail.com,Barcelona
1193,2025-08-21,Headphones,Accessories,367.7775021386588,1,user@gmail.com,Valencia
1194,2025-06-29,Laptop,Electronics,235.59056257706732,4,client@yahoo.com,Valencia
1195,2025-04-23,Smartphone,Accessories,756.7098601186581,4,user@gmail.com,Barcelona
1196,2025-11-14,Laptop,Electronics,366.94250400861733,1,user@gmail.com,Bilbao
1197,2025-02-21,Keyboard,Electronics,206.55781558203802,1,,Madrid
1198,2025-09-25,Headphones,Accessories,1088.8748949804244,4,client@yahoo.com,Sevilla
1199,2025-10-22,Monitor,Electronics,840.1407472258488,5,admin@outlook.com,Sevilla
1200,2025-04-23,Laptop,Accessories,310.3493209586472,4,admin@outlook.com,Madrid
1201,2025-04-11,Keyboard,Electronics,445.9252873071827,2,user@gmail.com,Barcelona
1202,2025-04-23,Headphones,Electronics,894.1269642086643,3,client@yahoo.com,Barcelona
1203,2025-03-22,Smartphone,Office,953.2738868131652,1,user@gmail.com,Barcelona
1204,2025-07-06,Headphones,Electronics,228.19467519587036,2,user@gmail.com,Barcelona
1205,2025-04-23,Smartphone,Electronics,1125.1597792070033,5,client@yahoo.com,Barcelona
1206,2025-01-02,Smartphone,Accessories,946.6208880082145,3,admin@outlook.com,Sevilla
1207,2025-05-10,Laptop,Accessories,1031.0410358179474,4,,Barcelona
1208,2025-08-08,Laptop,Accessories,189.75339221669321,1,,Valencia
1209,2025-02-23,Headphones,Electronics,189.17323961179198,4,user@gmail.com,Bilbao
1210,2025-12-09,Keyboard,Electronics,380.33523618593364,2,,Barcelona
1211,2025-08-12,Headphones,Office,,1,admin@outlook.com,Valencia
1212,2025-08-13,Monitor, electro_NICA ,127.45944568980967,4,user@gmail.com,Sevilla
1213,2025-05-06,Smartphone,Electronics,188.98444351352595,1,client@yahoo.com,Valencia
1214,2025-05-10,Smartphone,Accessories,860.6670845682377,2,,Madrid
1215,2025-02-22,Laptop,Electronics,55.67174413661502,4,client@yahoo.com,Madrid
1216,2025-06-21,Keyboard,Electronics,118.2288420149487,3,admin@outlook.com,Valencia
1217,2025-08-06,Laptop,Electronics,1134.1365726991041,5,user@gmail.com,Barcelona
1218,2025-06-09,Monitor,Accessories,118.71488437336602,4,client@yahoo.com,Barcelona
1219,2025-07-17,Headphones,Electronics,654.2055969174221,1,user@gmail.com,Barcelona
1220,2025-09-04,Headphones, electro_NICA ,778.2363668700362,4,,Valencia
1221,2025-11-20,Keyboard,Accessories,1151.1403461840482,1,user@gmail.com,Madrid
1222,2025-07-22,Laptop,Electronics,1081.76720713574,2,admin@outlook.com,Madrid
1223,2025-07-03,Laptop,Office,540.0056652801904,5,user@gmail.com,Sevilla
1224,2025-05-03,Monitor,Electronics,1131.7535923534758,1,user@gmail.com,Madrid
1225,2025-09-12,Headphones,Accessories,530.0737322615435,4,,Madrid
1226,2025-10-21,Laptop,Electronics,810.504084255346,2,admin@outlook.com,Bilbao
1227,2025-10-07,Keyboard,Electronics,326.3375234474683,3,client@yahoo.com,Madrid
1228,2025-11-21,Headphones,Electronics,771.240540549661,4,user@gmail.com,Valencia
1229,2025-04-08,Monitor,Electronics,655.0629546382253,5,user@gmail.com,Barcelona
1230,2025-07-17,Keyboard,Electronics,736.0606304500094,2,client@yahoo.com,Valencia
1231,2025-08-28,Smartphone,Electronics,825.5284175737206,4,admin@outlook.com,Barcelona
1232,2025-05-24,Monitor, electro_NICA ,224.67725412052226,1,client@yahoo.com,Barcelona
1233,2025-04-07,Keyboard,Electronics,375.4901051512811,1,user@gmail.com,Sevilla
1234,2025-07-20,Laptop,Electronics,888.7648365721232,1,user@gmail.com,Madrid
1235,2025-05-04,Smartphone, electro_NICA ,213.31230379940524,4,admin@outlook.com,Sevilla
1236,2025-07-06,Monitor,Accessories,426.203363688362,5,,Barcelona
1237,2025-11-22,Laptop,Accessories,806.4448554898496,1,admin@outlook.com,Bilbao
1238,2025-12-15,Smartphone,Electronics,1126.428162526175,4,client@yahoo.com,Bilbao
1239,2025-09-16,Headphones,Accessories,108.85424402348559,4,admin@outlook.com,Sevilla
1240,2025-05-28,Laptop,Electronics,629.541742926991,5,client@yahoo.com,Sevilla
1241,2025-09-09,Keyboard,Accessories,,2,,Madrid
1242,2025-12-12,Monitor, electro_NICA ,467.3757021228179,2,,Sevilla
1243,2025-05-27,Smartphone,Accessories,226.95607482306752,4,client@yahoo.com,Sevilla
1244,2025-05-28,Laptop,Electronics,786.3373386426458,2,user@gmail.com,Valencia
1245,2025-12-18,Headphones,Accessories,914.2424113065387,3,client@yahoo.com,Sevilla
1246,2025-07-18,Monitor,Accessories,311.8649837394827,5,client@yahoo.com,Sevilla
1247,2025-11-04,Monitor,Accessories,861.2068358822403,4,admin@outlook.com,Valencia
1248,2025-05-08,Laptop,Accessories,547.2463466708821,2,,Barcelona
1249,2025-02-08,Headphones,Accessories,354.62443585910273,2,admin@outlook.com,Barcelona
1250,2025-12-04,Smartphone,Accessories,637.6139690503468,5,user@gmail.com,Valencia
1251,2025-12-26,Laptop, electro_NICA ,467.98716970873943,1,user@gmail.com,Madrid
1252,2025-05-09,Smartphone,Office,291.3955803751912,2,user@gmail.com,Sevilla
1253,2025-09-24,Monitor,Electronics,913.0768594333814,5,client@yahoo.com,Madrid
1254,2025-05-31,Smartphone,Office,961.0784957436574,1,admin@outlook.com,Bilbao
1255,2025-10-25,Headphones,Electronics,964.3684440909042,4,client@yahoo.com,Madrid
1256,2025-04-09,Keyboard,Office,470.9284993221196,1,user@gmail.com,Sevilla
1257,2025-09-20,Headphones,Electronics,220.04357266306002,2,,Barcelona
1258,2025-09-09,Smartphone,Accessories,1011.6853121788246,4,admin@outlook.com,Sevilla
1259,2025-05-24,Laptop,Office,408.53137425373177,4,client@yahoo.com,Sevilla
1260,2025-12-12,Monitor,Electronics,902.718826657383,1,admin@outlook.com,Sevilla
1261,2025-04-22,Keyboard,Office,984.5916620320554,4,client@yahoo.com,Madrid
1262,2025-03-01,Laptop,Accessories,926.4199471712542,1,,Barcelona
1263,2025-01-02,Laptop,Electronics,479.971116215153,1,,Barcelona
1264,2025-10-31,Headphones,Accessories,1126.8597373753391,1,user@gmail.com,Madrid
1265,2025-09-11,Smartphone, electro_NICA ,798.9916518275979,5,,Madrid
1266,2025-05-20,Headphones,Electronics,699.3806154991614,2,client@yahoo.com,Madrid
1267,2025-02-06,Smartphone,Accessories,843.5327404485163,4,client@yahoo.com,Bilbao
1268,2025-06-09,Headphones,Office,72.77800545316029,3,user@gmail.com,Bilbao
1269,2025-01-09,Laptop, electro_NICA ,480.80766787879287,2,user@gmail.com,Sevilla
1270,2025-08-21,Monitor,Office,1059.8362415385288,3,,Bilbao
1271,2025-04-09,Smartphone,Accessories,210.0740477649427,1,,Madrid
1272,2025-05-27,Keyboard, electro_NICA ,508.99276432886904,4,client@yahoo.com,Madrid
1273,2025-10-31,Keyboard,Office,498.19262958292563,2,client@yahoo.com,Madrid
1274,2025-07-27,Laptop,Office,440.12921862956887,3,client@yahoo.com,Barcelona
1275,2025-05-11,Headphones,Electronics,683.5745680535964,3,user@gmail.com,Barcelona
1276,2025-06-01,Headphones,Electronics,1195.5136985111196,3,user@gmail.com,Bilbao
1277,2025-02-23,Laptop,Accessories,321.90164156822306,2,user@gmail.com,Valencia
1278,2025-04-30,Keyboard,Accessories,851.84940463849,5,admin@outlook.com,Valencia
1279,2025-06-10,Keyboard,Electronics,914.4340973752915,1,admin@outlook.com,Madrid
1280,2025-04-26,Headphones,Electronics,709.7082060220015,4,user@gmail.com,Barcelona
1281,2025-03-16,Smartphone,Accessories,135.02131172339358,3,,Sevilla
1282,2025-04-23,Monitor,Electronics,695.4007268674508,2,admin@outlook.com,Bilbao
1283,2025-04-14,Smartphone,Electronics,1145.088081293535,3,,Barcelona
1284,2025-12-06,Keyboard,Electronics,423.63097037863474,2,admin@outlook.com,Madrid
1285,2025-09-11,Smartphone,Office,774.8319891277254,5,client@yahoo.com,Madrid
1286,2025-08-15,Monitor,Accessories,1152.089324261793,3,client@yahoo.com,Valencia
1287,2025-04-22,Smartphone,Electronics,961.6285318570013,3,client@yahoo.com,Madrid
1288,2025-04-09,Smartphone,Electronics,832.2031210425106,4,,Madrid
1289,2025-06-02,Smartphone,Accessories,1165.9556769466108,2,admin@outlook.com,Sevilla
1290,2025-12-15,Smartphone,Office,221.28788725258423,2,admin@outlook.com,Bilbao
1291,2025-12-04,Laptop,Accessories,931.8435704298096,5,,Sevilla
1292,2025-07-13,Keyboard,Electronics,500.0662054408726,3,client@yahoo.com,Valencia
1293,2025-11-06,Monitor,Accessories,445.30939146299505,4,,Barcelona
1294,2025-06-12,Keyboard,Office,634.3935669943132,1,client@yahoo.com,Valencia
1295,2025-07-27,Laptop,Electronics,59.826249357400684,4,user@gmail.com,Madrid
1296,2025-06-18,Laptop,Accessories,388.78495269546806,4,admin@outlook.com,Bilbao
1297,2025-06-10,Laptop,Electronics,216.13428353762603,4,,Madrid
1298,2025-03-09,Laptop,Electronics,183.65526131241958,4,,Bilbao
1299,2025-10-16,Smartphone,Electronics,418.06180182371577,3,client@yahoo.com,Bilbao
1300,2025-10-04,Keyboard,Accessories,966.6719424526369,4,,Bilbao
1301,2025-10-31,Headphones,Electronics,257.3110600689811,2,client@yahoo.com,Barcelona
1302,2025-05-15,Monitor,Electronics,647.0706256302434,2,client@yahoo.com,Valencia
1303,2025-07-14,Laptop,Electronics,903.4143089614828,4,admin@outlook.com,Barcelona
1304,2025-05-08,Keyboard,Electronics,304.3464111880399,2,client@yahoo.com,Barcelona
1305,2025-02-02,Laptop,Accessories,1110.5598889918108,3,client@yahoo.com,Barcelona
1306,2025-06-25,Laptop,Electronics,1042.4675259312921,1,,Sevilla
1307,2025-01-22,Laptop,Electronics,316.39028984593426,4,,Sevilla
1308,2025-08-26,Laptop,Office,1187.7729194916367,2,client@yahoo.com,Sevilla
1309,2025-06-07,Laptop,Accessories,809.6218910557192,2,client@yahoo.com,Barcelona
1310,2025-02-07,Monitor,Accessories,357.59804415607243,3,client@yahoo.com,Madrid
1311,2025-08-18,Keyboard,Electronics,,3,user@gmail.com,Sevilla
1312,2025-12-31,Laptop,Accessories,806.1729590758839,1,client@yahoo.com,Sevilla
1313,2025-02-20,Laptop,Electronics,735.3084771865083,5,user@gmail.com,Barcelona
1314,2025-09-21,Laptop,Electronics,859.8014110726003,5,,Valencia
1315,2025-10-10,Laptop,Accessories,336.61251464278325,5,admin@outlook.com,Madrid
1316,2025-01-27,Smartphone, electro_NICA ,,1,admin@outlook.com,Bilbao
1317,2025-08-14,Smartphone,Accessories,1032.3169935846865,4,admin@outlook.com,Bilbao
1318,2025-10-04,Headphones,Electronics,899.9747961025987,5,admin@outlook.com,Madrid
1319,2025-10-13,Laptop,Office,51.03989245183396,5,,Barcelona
1320,2025-04-07,Headphones,Electronics,716.6547404357364,2,admin@outlook.com,Valencia
1321,2025-10-11,Monitor,Office,853.651106008009,2,,Valencia
1322,2025-11-13,Headphones,Electronics,1027.8377959873021,4,,Bilbao
1323,2025-10-31,Keyboard,Electronics,1136.4654037109522,3,client@yahoo.com,Valencia
1324,2025-05-27,Smartphone,Accessories,1100.706657931268,1,client@yahoo.com,Bilbao
1325,2025-01-04,Smartphone, electro_NICA ,499.1330203295721,5,admin@outlook.com,Sevilla
1326,2025-02-04,Laptop,Office,1077.8714018092644,1,client@yahoo.com,Barcelona
